asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\twoNodeExmp\configManual.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-18_14-13-29\configManual.json[MAIN]
asn=18001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=18001	id=2   	TSCH	stats: {"idle_listen":3509,"channel_scan":12732,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":3}[NODE]
asn=18001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=18001	id=3   	TSCH	stats: {"idle_listen":3999,"channel_scan":6001,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=18144	id=3   	Node	scanning on channel=20...[NODE]
asn=18245	id=3   	Node	scanning on channel=25...[NODE]
asn=18316	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=18316	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=18316	id=2   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=18316	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=18316	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=18316	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=18316	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=18316	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=18316	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 4], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=18316	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=18316	id=1   	App	rx app packet seqnum=4 from=2 at cell [ts: 1, co: 1][NODE]
asn=18316	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=18316	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=18316	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=18346	id=3   	Node	scanning on channel=26...[NODE]
asn=18696	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=18696	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=18696	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=18750	id=3   	Node	scanning on channel=15...[NODE]
asn=18851	id=3   	Node	scanning on channel=25...[NODE]
asn=18902	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=18952	id=3   	Node	scanning on channel=26...[NODE]
asn=19020	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=19053	id=3   	Node	scanning on channel=15...[NODE]
asn=19154	id=3   	Node	scanning on channel=26...[NODE]
asn=19255	id=3   	Node	scanning on channel=20...[NODE]
asn=19356	id=3   	Node	scanning on channel=26...[NODE]
asn=19457	id=3   	Node	scanning on channel=25...[NODE]
asn=19558	id=3   	Node	scanning on channel=20...[NODE]
asn=19580	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=19580	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=19580	id=2   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=19580	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=19580	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=19580	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=19580	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=19580	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=19580	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 5], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=19580	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=19582	id=1   	App	rx app packet seqnum=5 from=2 at cell [ts: 1, co: 1][NODE]
asn=19582	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=19582	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19582	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19659	id=3   	Node	scanning on channel=15...[NODE]
asn=19760	id=3   	Node	scanning on channel=26...[NODE]
asn=19861	id=3   	Node	scanning on channel=15...[NODE]
asn=20063	id=3   	Node	scanning on channel=26...[NODE]
asn=20164	id=3   	Node	scanning on channel=20...[NODE]
asn=20178	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=20178	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=20178	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=20366	id=3   	Node	scanning on channel=25...[NODE]
asn=20467	id=3   	Node	scanning on channel=20...[NODE]
asn=20553	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=20568	id=3   	Node	scanning on channel=25...[NODE]
asn=20669	id=3   	Node	scanning on channel=20...[NODE]
asn=20674	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=20674	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=20674	id=2   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=20674	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=20674	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=20674	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=20674	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=20674	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=20674	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 6], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=20674	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=20674	id=1   	App	rx app packet seqnum=6 from=2 at cell [ts: 1, co: 1][NODE]
asn=20674	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=20674	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=20674	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=20871	id=3   	Node	scanning on channel=25...[NODE]
asn=20972	id=3   	Node	scanning on channel=15...[NODE]
asn=21073	id=3   	Node	scanning on channel=26...[NODE]
asn=21275	id=3   	Node	scanning on channel=25...[NODE]
asn=21376	id=3   	Node	scanning on channel=20...[NODE]
asn=21393	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=21393	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=21393	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=21477	id=3   	Node	scanning on channel=26...[NODE]
asn=21578	id=3   	Node	scanning on channel=20...[NODE]
asn=21679	id=3   	Node	scanning on channel=26...[NODE]
asn=21791	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=21881	id=3   	Node	scanning on channel=20...[NODE]
asn=21994	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=21994	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=21994	id=2   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=21994	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=21994	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=21994	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=21994	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=21994	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=21994	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 7], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=21994	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=21994	id=1   	App	rx app packet seqnum=7 from=2 at cell [ts: 1, co: 1][NODE]
asn=21994	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=21994	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=21994	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22282	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=22386	id=3   	Node	scanning on channel=26...[NODE]
asn=22487	id=3   	Node	scanning on channel=25...[NODE]
asn=22588	id=3   	Node	scanning on channel=26...[NODE]
asn=22658	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=22658	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=22658	id=2   	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
asn=22658	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=22658	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=22658	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=22658	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=22658	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=22658	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 8], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=22658	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=22660	id=1   	App	rx app packet seqnum=8 from=2 at cell [ts: 1, co: 1][NODE]
asn=22660	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=8 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=22660	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=22660	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22689	id=3   	Node	scanning on channel=20...[NODE]
asn=22790	id=3   	Node	scanning on channel=15...[NODE]
asn=22803	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22803	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=22803	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22891	id=3   	Node	scanning on channel=25...[NODE]
asn=23194	id=3   	Node	scanning on channel=15...[NODE]
asn=23295	id=3   	Node	scanning on channel=25...[NODE]
asn=23311	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23396	id=3   	Node	scanning on channel=20...[NODE]
asn=23497	id=3   	Node	scanning on channel=15...[NODE]
asn=23598	id=3   	Node	scanning on channel=25...[NODE]
asn=23699	id=3   	Node	scanning on channel=15...[NODE]
asn=23719	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23719	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23719	id=2   	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=23719	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23719	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23719	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23719	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=23719	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=23719	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 9], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=23719	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23719	id=1   	App	rx app packet seqnum=9 from=2 at cell [ts: 1, co: 1][NODE]
asn=23719	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=9 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=23719	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23719	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23901	id=3   	Node	scanning on channel=20...[NODE]
asn=24001	id=-1  	Main	240 seconds, progress 20.00%[SIMULATOR]
asn=24001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=24001	id=-1  	Main	joined_routing/joined_tsch/total=2/2/3 [ROUTE]
asn=24001	id=-1  	TSCH	Periodic process called for [Node]
asn=24001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=1   	TSCH	stats: {"idle_listen":15974,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":9,"tx_data":17,"tx_data_rx_ack":0}[NODE]
asn=24001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=2   	TSCH	stats: {"idle_listen":7503,"channel_scan":12732,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":9}[NODE]
asn=24001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=3   	TSCH	stats: {"idle_listen":3999,"channel_scan":12001,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24028	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=24028	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=24028	id=2   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=24028	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=24028	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=24028	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=24028	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=24028	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=24028	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 10], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=24028	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=24028	id=1   	App	rx app packet seqnum=10 from=2 at cell [ts: 1, co: 1][NODE]
asn=24028	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=10 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=24028	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24028	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24060	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24060	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24060	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24103	id=3   	Node	scanning on channel=15...[NODE]
asn=24204	id=3   	Node	scanning on channel=25...[NODE]
asn=24305	id=3   	Node	scanning on channel=15...[NODE]
asn=24406	id=3   	Node	scanning on channel=20...[NODE]
asn=24507	id=3   	Node	scanning on channel=15...[NODE]
asn=24566	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24608	id=3   	Node	scanning on channel=20...[NODE]
asn=24709	id=3   	Node	scanning on channel=25...[NODE]
asn=24810	id=3   	Node	scanning on channel=15...[NODE]
asn=25113	id=3   	Node	scanning on channel=20...[NODE]
asn=25214	id=3   	Node	scanning on channel=26...[NODE]
asn=25315	id=3   	Node	scanning on channel=25...[NODE]
asn=25332	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25332	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25332	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25431	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=25431	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=25431	id=2   	App	generate a packet, seqnum=11 for=1 [PACKET_SOURCE]
asn=25431	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=25431	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=25431	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=25431	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=25431	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=25431	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 11], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=25431	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=25432	id=1   	App	rx app packet seqnum=11 from=2 at cell [ts: 1, co: 1][NODE]
asn=25432	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=11 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=25432	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25432	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25618	id=3   	Node	scanning on channel=26...[NODE]
asn=25719	id=3   	Node	scanning on channel=20...[NODE]
asn=25820	id=3   	Node	scanning on channel=25...[NODE]
asn=25851	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=26022	id=3   	Node	scanning on channel=20...[NODE]
asn=26224	id=3   	Node	scanning on channel=26...[NODE]
asn=26325	id=3   	Node	scanning on channel=25...[NODE]
asn=26426	id=3   	Node	scanning on channel=20...[NODE]
asn=26497	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=26527	id=3   	Node	scanning on channel=15...[NODE]
asn=26610	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=26610	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=26610	id=2   	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=26610	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=26610	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=26610	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=26610	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=26610	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=26610	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 12], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=26610	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=26611	id=1   	App	rx app packet seqnum=12 from=2 at cell [ts: 1, co: 1][NODE]
asn=26611	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=12 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=26611	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26611	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26652	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26652	id=3   	TSCH	joined/associated at 266.52 on receiving an EB packet from 1[NODE]
asn=26652	id=3   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=26652	id=3   	Node	update time source called [NODE]
asn=26652	id=3   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=26652	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26652	id=3   	Node	Start method called from Manual Routing for 3
asn=26652	id=3   	Node	Route File Read successfully [ROUTING MANUAL]
asn=26652	id=3   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=26652	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26652	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26652	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27670	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27670	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=27670	id=3   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
